,Time,Volume
171,795728.5761452899,0.3149982552166777
172,801942.6643311975,0.32417518945931145
173,803742.6643311975,0.3268616675302211
174,805542.6643311975,0.32868662445728525
175,807342.6643311975,0.3299772506218212
176,809322.6643311975,0.3311471635516507
177,811500.6643311975,0.33231601771840646
178,813896.4643311976,0.3335483497342376
179,816531.8443311976,0.33488021953628083
180,819430.7623311975,0.33633424160949
181,822619.5721311976,0.33677665843212395
182,826127.2629111975,0.3339829647185204
183,829985.7227691975,0.3298428453186931
184,834230.0286129975,0.3248244480777951
185,838898.7650411775,0.31901276791760036
186,844034.3751121755,0.31236804875135843
187,849683.5461902732,0.3048107586979886
188,855897.6343761808,0.2962482610447215
189,862733.1313806792,0.28658348571805053
190,870252.1780856274,0.28117631507744134
191,878523.1294610704,0.28122322601875477
192,887621.1759740578,0.28214355549076847
193,897629.0271383438,0.28328456986706685
194,908637.6634190584,0.2845587454858697
195,920747.1633278446,0.2859647891275128
196,934067.6132275093,0.28751461467949757
197,948720.1081171405,0.3071221409613825
198,950520.1081171405,0.31101942002257255
199,952320.1081171405,0.31549672050586386
200,954300.1081171405,0.3207408235340628
201,956478.1081171405,0.3267022009577338
202,958873.9081171405,0.33340439295502716
203,960673.9081171405,0.33850800923744495
204,962473.9081171405,0.3436758950257835
205,964453.9081171405,0.3494390898054257
206,966631.9081171405,0.35587822186176055
207,969027.7081171406,0.3630903186194356
208,970827.7081171406,0.3685870933836056
209,972627.7081171406,0.3725533562288333
210,974607.7081171406,0.3749336739303543
211,976785.7081171406,0.37671151464534247
212,979181.5081171406,0.378293945354072
213,981816.8881171406,0.3798768512673998
214,984715.8061171406,0.38155336121473504
215,987904.6159171406,0.383370154363267
216,991412.3066971406,0.38535482268307447
217,995270.7665551406,0.387528243985983
218,999515.0723989406,0.3899097137083504
219,1004183.8088271206,0.39251914510494806
220,1009319.4188981185,0.39537786619322995
221,1014968.5899762163,0.3985089864300408
222,1021182.6781621239,0.4019376239611237
223,1028018.1751666223,0.4056911255680927
224,1035537.2218715705,0.40958043749139195
225,1043808.1732470135,0.4082843450809699
226,1052906.2197600007,0.40560457036759223
227,1062914.0709242867,0.40198036214928223
228,1073922.7072050013,0.3973723515525326
229,1086032.2071137873,0.39166516464488743
230,1099352.657013452,0.38473233281303443
231,1114005.151903083,0.37644947521647665
232,1130122.8962816773,0.3667010473893423
233,1147852.415098131,0.3669797955205437
234,1165852.415098131,0.37306421125042355
235,1167652.415098131,0.37453099795097194
236,1169632.415098131,0.3765168283423436
237,1171810.415098131,0.3788860932571282
238,1174206.215098131,0.38158781925431856
239,1176841.5950981309,0.38461762536139865
240,1179740.513098131,0.3879969533830337
241,1182929.3228981309,0.39176279771830286
242,1186437.013678131,0.39596357983065533
243,1190295.473536131,0.40065838123738134
244,1194539.779379931,0.4059180087984907
245,1199208.515808111,0.41182752266679384
246,1201008.515808111,0.41412527949800526
247,1202808.515808111,0.4164429651565976
248,1204788.515808111,0.41901723066311175
249,1206966.515808111,0.42187986995507615
250,1209362.315808111,0.42506746604263285
251,1211997.695808111,0.4286222906972866
252,1214896.613808111,0.43259347149095595
253,1218085.423608111,0.43703837998600253
254,1221593.114388111,0.44202443793050206
255,1223393.114388111,0.4446093887188445
256,1225193.114388111,0.44722121126962927
257,1227173.114388111,0.4501274563107262
258,1229351.114388111,0.4533654938060409
259,1231746.914388111,0.45697841084308344
260,1234382.294388111,0.46101607859945526
261,1236182.294388111,0.46380419220896946
262,1237982.294388111,0.46662326836869905
263,1239782.294388111,0.469449151605131
264,1241582.294388111,0.4712213157523091
265,1243562.294388111,0.47272426894161507
266,1245740.294388111,0.47416687773235616
267,1248136.094388111,0.4756586131923834
268,1250771.474388111,0.4772574656714555
269,1253670.392388111,0.47899678559460623
270,1256859.202188111,0.4808992996951111
271,1260366.892968111,0.4829840197230017
272,1264225.352826111,0.485269411063031
273,1268469.658669911,0.48777469690517816
274,1273138.395098091,0.49052059225235994
275,1278274.0051690892,0.49352958497770355
276,1283923.176247187,0.4968261403418383
277,1290137.2644330945,0.4932945121365038
278,1296972.7614375928,0.48668897737292194
279,1304491.808142541,0.4784403677950721
280,1312762.759517984,0.4686965522878567
281,1321860.8060309712,0.4573788168880688
282,1331868.6571952573,0.4443773335418608
283,1342877.2934759718,0.44177133833268584
284,1354986.7933847578,0.44300908475485273
285,1368307.2432844224,0.44480783659795786
286,1382959.7381740536,0.4468363469651262
287,1399077.4825526478,0.44907794456717015
288,1416807.0013691015,0.4666096613093592
289,1418607.0013691015,0.46944797372774394
290,1420407.0013691015,0.47269745339776686
291,1422387.0013691015,0.47649712496763896
292,1424565.0013691015,0.48081103224300403
293,1426960.8013691015,0.48565405340941675
294,1429596.1813691014,0.4910734458775414
295,1432495.0993691015,0.49713983629122027
296,1434295.0993691015,0.5009480802668469
297,1436275.0993691015,0.505189011344472
298,1438453.0993691015,0.5099196069484806
299,1440848.8993691015,0.5152067650460057
300,1442648.8993691015,0.5192284742874245
301,1444628.8993691015,0.5237146249901536
302,1446806.8993691015,0.5287281014387051
303,1448606.8993691015,0.532927620072516
304,1450406.8993691015,0.5371860164928102
305,1452206.8993691015,0.5415076660276014
306,1454006.8993691015,0.544027052895218
307,1455986.8993691015,0.5459208870513395
308,1458164.8993691015,0.547598886802424
309,1460560.6993691016,0.5492629875996666
310,1463196.0793691014,0.5510147664975921
311,1466094.9973691015,0.5529072376535854
312,1469283.8071691014,0.5549718418880837
313,1472791.4979491015,0.5572316507885294
314,1476649.9578071015,0.5597073914021361
315,1480894.2636509016,0.5624199499155111
316,1485563.0000790816,0.5653915684021537
317,1490698.6101500797,0.5686462951805504
318,1496347.7812281775,0.5722102512452509
319,1502561.869414085,0.5761118427840671
320,1509397.3664185833,0.580381995318573
321,1516916.4131235315,0.5850543837035216
322,1525187.3644989745,0.5901656525526432
323,1534285.4110119618,0.5891067315297587
324,1544293.2621762478,0.5643672306826938
325,1555301.8984569623,0.5328720328379989
326,1567411.3983657483,0.5297360329359855
327,1580731.848265413,0.5312127280612547
328,1595384.3431550441,0.537893781455144
329,1611502.0875336383,0.5895947055852664
330,1613302.0875336383,0.5956440541114876
331,1615102.0875336383,0.6018650897969022
332,1617082.0875336383,0.6088635893592734
333,1619260.0875336383,0.6133948080166909
334,1621060.0875336383,0.6155818852323713
335,1623040.0875336383,0.6172695754123386
336,1625218.0875336383,0.6187882522747318
337,1627613.8875336384,0.620307883488957
338,1630249.2675336383,0.6219148227187291
339,1633148.1855336383,0.6236549765347186
340,1636336.9953336383,0.6255563886529123
341,1639844.6861136383,0.6276403182262623
342,1643703.1459716384,0.6299262952013454
343,1647947.4518154385,0.6324342172195115
344,1652616.1882436185,0.6351853942737757
345,1657751.7983146165,0.6382029488489145
346,1663400.9693927143,0.6415120666336708
347,1669615.057578622,0.6451402057258555
348,1676450.5545831202,0.649117330561462
349,1683969.6012880683,0.6534761420841836
350,1692240.5526635114,0.6582522979093024
351,1701338.5991764986,0.6634847336955828
352,1711346.4503407846,0.6637959877068259
353,1722355.0866214992,0.6594287653384892
354,1734464.5865302852,0.6532434814246467
355,1747785.0364299498,0.6454246309040161
356,1762437.531319581,0.6358649158874674
357,1778555.2756981752,0.6244409078951989
358,1796284.7945146288,0.6110524929614869
359,1814284.7945146288,0.6119847953625893
360,1832284.7945146288,0.6140200136341537
361,1850284.7945146288,0.6161360008169562
362,1868284.7945146288,0.6182616343316902
363,1886284.7945146288,0.623716470481402
364,1906084.7945146288,0.648682335328928
365,1908064.7945146288,0.6512634966090488
366,1909864.7945146288,0.6536505551599187
367,1911844.7945146288,0.6563097516994895
368,1914022.7945146288,0.6592679478251459
369,1916418.5945146289,0.6625593666788722
370,1919053.9745146288,0.6662253168188816
371,1921952.8925146288,0.6703147238847107
372,1925141.7023146288,0.674885255747088
373,1928649.3930946288,0.6800050989398905
374,1932507.8529526289,0.6857553413887121
375,1934307.8529526289,0.6884647900774665
376,1936107.8529526289,0.6912019299848329
377,1938087.8529526289,0.6942472309461661
378,1939887.8529526289,0.6970449445214382
379,1941867.8529526289,0.7001587792610429
380,1944045.8529526289,0.703629248783526
381,1946441.652952629,0.7075032114112757
382,1949077.0329526288,0.7115744643020747
383,1951975.9509526289,0.7139795829223448
384,1955164.7607526288,0.7159598489782001
385,1958672.4515326289,0.7179083125357517
386,1962530.911390629,0.7199748732794647
387,1966775.217234429,0.7222210817210235
388,1971443.953662609,0.7246794623483604
389,1976579.563733607,0.7273745659269032
390,1982228.7348117048,0.7303299836117761
391,1988442.8229976124,0.7335705939761712
392,1995278.3200021107,0.7356410887165729
393,2002797.3667070589,0.7330890890016217
394,2011068.3180825019,0.7291210004185438
395,2020166.364595489,0.7241352349459942
396,2030174.2157597751,0.7180957286733861
397,2041182.8520404897,0.7108934449802585
398,2053292.3519492757,0.7024098503217117
399,2066612.8018489403,0.6925308172428809
400,2081265.2967385715,0.6829689035375849
401,2097383.0411171657,0.6838558569864798
402,2115112.5599336196,0.7558946485566669
403,2116912.5599336196,0.7592614553126976
404,2118712.5599336196,0.7611921275880051
405,2120692.5599336196,0.762603699010532
406,2122870.5599336196,0.7638218197260486
407,2125266.3599336194,0.7650129927772336
408,2127901.7399336193,0.766260504212664
409,2130800.6579336193,0.767607229494975
410,2133989.4677336193,0.7690780528944906
411,2137497.158513619,0.7706908630723281
412,2141355.618371619,0.772461562477516
413,2145599.9242154188,0.7744061357411772
414,2150268.6606435985,0.7765416680588213
415,2155404.2707145964,0.7788867220212488
416,2161053.4417926944,0.7814615653401051
417,2167267.529978602,0.7842883550827895
418,2174103.0269831005,0.7873913442297087
419,2181622.073688049,0.7907970816853138
420,2189893.025063492,0.7945346019382885
421,2198991.0715764794,0.7986357093160814
422,2208998.9227407654,0.7864702505603643
423,2220007.55902148,0.7485401568509699
424,2232117.058930266,0.730930257227918
425,2245437.508829931,0.7303875809291425
426,2260090.003719562,0.7315795289925591
