,ID,x,y,z,Time,q,p
3984704,1697,55.658647002747394,1.9960129569993372,240.66204661365543,1182929.3228981309,4765982.377523258,12378194.202800063
3984782,1775,56.96342687498036,0.938058301102773,241.5913325649482,1182929.3228981309,4788366.127802871,11760232.496436823
3984871,1864,58.135822946559664,1.77581560051462,242.47163025601097,1182929.3228981309,4595126.44981042,11861493.069272244
3985202,2195,62.33016504187825,2.311768296497302,245.35029710085306,1182929.3228981309,4833052.561765852,12240626.809191357
3985323,2316,64.55003067064413,0.6972724723631918,246.92635563723303,1182929.3228981309,4934099.734822055,13243185.878183505
3985636,2629,71.91988414925434,0.8153616543102807,256.49890017176637,1182929.3228981309,4921769.132512423,13967797.283592444
3985694,2687,73.25985867316317,0.8687577200234965,260.8911429925341,1182929.3228981309,4810016.7140656,12852975.183251807
3991332,8325,5.418557408884479,1.7346446556397699,427.89978031565613,1182929.3228981309,4341118.045184915,11986570.411238613
3991360,8353,8.81450041118516,0.6928786680147695,426.3740563189973,1182929.3228981309,4244021.8367405,12901443.393056195
3991499,8492,14.393195547562915,0.725681738005561,421.2110635539834,1182929.3228981309,3909599.00760058,13284400.170964817
3991657,8650,16.68131321532563,1.4296932167942447,417.88375597578363,1182929.3228981309,3790161.312970409,11811389.96146887
3991867,8860,18.74077320389869,0.5854063843788447,414.9998451113471,1182929.3228981309,3723998.827902842,11629858.03661893
3991869,8862,19.200020859757053,1.6844427317726165,414.24250117384423,1182929.3228981309,3705099.5380709586,11240216.549158651
3992014,9007,20.820856403633897,1.924584335340672,412.61808347882885,1182929.3228981309,3552493.5508608567,11553260.137742426
3992119,9112,21.685541710286607,0.8255479879469002,412.0929916788226,1182929.3228981309,3648874.35790957,11970508.123418069
3992390,9383,27.90289350971738,1.9773213613381255,407.7656912182209,1182929.3228981309,3594830.037521,11512270.506155891
3992391,9384,27.093455435151295,0.8399364985855983,408.40241310997567,1182929.3228981309,3684899.840353386,11821853.523369478
3993117,10110,33.10503117564517,0.6503896934274848,404.0874005097946,1182929.3228981309,3895516.536274626,11874918.619397601
3993231,10224,36.58942006837164,0.7979530657431203,401.415498179148,1182929.3228981309,3912495.3870827877,12152863.126411727
3993347,10340,39.747445994637516,1.1648147595751688,398.4735520575854,1182929.3228981309,3876451.0726479273,12490599.988094825
3993567,10560,42.369473352915406,1.118582031958738,395.0706933194906,1182929.3228981309,4103561.01058466,12773513.455969652
3993817,10810,45.19249327767679,0.6840949928866228,389.26985518913017,1182929.3228981309,4074565.067194005,13512436.182110935
3993934,10927,46.86865955375829,0.8232511391661165,385.2331165368888,1182929.3228981309,3949291.8108087657,11985482.776633691
3993976,10969,47.496015784499036,0.8232511391661165,382.6979082613123,1182929.3228981309,3988784.0125631182,12259622.788178097
3994040,11033,75.06047184880957,1.2518834511045602,269.9748574443502,1182929.3228981309,5061506.5826531425,12828280.371869354
3994054,11047,74.41278861765329,1.6490884278427484,277.6767131139544,1182929.3228981309,4839602.319664544,12734368.303039774
3994064,11057,74.30439869807826,0.7591507231524387,279.078245696894,1182929.3228981309,4906345.510373966,13197062.261647081
3994267,11260,69.69430841487451,0.7414650345218813,290.3561390967003,1182929.3228981309,4157133.6561780954,12652585.319029305
3994494,11487,65.80152666216426,1.0178366302179405,293.93385942124684,1182929.3228981309,4030226.9693263476,12204737.48560223
3994976,11969,61.06169191330294,1.5649269019246252,298.84509384185037,1182929.3228981309,3824693.469921961,11102845.860611059
3995158,12151,57.899413211162425,2.385318681741645,301.5896151907276,1182929.3228981309,3847814.168275679,11321197.72979945
3995427,12420,57.97759175138373,0.7616223828714765,307.0460825594678,1182929.3228981309,3957843.71921301,11709379.73857389
3995753,12746,55.42063290653634,1.4721952225136818,316.25047357923637,1182929.3228981309,4013311.4184881635,11660499.587182853
3995983,12976,52.03074258472468,2.453848114235007,322.84652732286406,1182929.3228981309,3988242.297773442,11441357.069330063
3996028,13021,53.278942313667315,1.9585437824948078,320.3379664919693,1182929.3228981309,3922317.678320718,11282202.92081733
3996609,13602,48.37445797500995,1.8518657195066726,330.0364811944918,1182929.3228981309,3889875.3337877826,11104686.457933275
3996613,13606,48.89125289278587,0.7632115966240668,329.0670809444928,1182929.3228981309,3920201.734757554,11539649.025844248
3996713,13706,47.74987359262235,1.7890337592458592,332.7555645806071,1182929.3228981309,3869146.150718889,10895667.856072396
3996714,13707,46.80952730136734,1.7080874216130757,337.2419924226892,1182929.3228981309,3791932.622893868,10973125.900891732
3996743,13736,48.54833174491273,1.7495139450298227,371.42898733156926,1182929.3228981309,3660773.023177013,11294729.57556468
3996780,13773,47.03228939300945,0.7003796363632535,336.12550292417166,1182929.3228981309,3867891.1690603048,11548483.912242178
3996800,13793,48.61724909172766,0.7597132274586408,370.19482542406945,1182929.3228981309,3878159.709238632,12184109.636118365
3996801,13794,49.00787494253775,0.9367404341091194,366.0363426744151,1182929.3228981309,3751162.7773218895,12339311.430470377
3996817,13810,45.97961374029981,1.9264588202989532,346.2671346056342,1182929.3228981309,3705364.4882490598,11144501.150411116
3996825,13818,49.01705231007508,1.0020191832651422,358.4381132233643,1182929.3228981309,3805258.059130077,11720020.737191277
3996827,13820,48.9688685349249,0.9367404341091194,362.8619047853176,1182929.3228981309,3788021.427765938,11891494.403588658
3996829,13822,46.30817581489154,0.823765995061694,347.20960710561957,1182929.3228981309,3665111.6555284914,10951764.024943596
3996831,13824,45.69441247270688,1.8692313356038472,343.8701035084586,1182929.3228981309,3699264.782597815,10809101.804541873
3996832,13825,45.88577942230482,0.766538510366588,343.01178038344636,1182929.3228981309,3789150.375376703,11117777.169972962
3996833,13826,48.50894735379363,0.8193867961155392,353.90703754949163,1182929.3228981309,3771589.453700035,11578942.895647058
3996834,13827,48.49211471784735,1.032188213897515,378.35081411178624,1182929.3228981309,3934453.0606841464,11921161.317770086
3999563,29,1.3376523749999474,2.0352558931695586,210.30743554390898,1186437.013678131,5965657.270253529,15296998.444316829
3999645,111,6.898146634340834,1.7811286155657362,219.6355357197686,1186437.013678131,5554968.324739443,12106005.260314988
3999647,113,4.3021189703604765,1.8041730629300603,215.18930625251676,1186437.013678131,5245298.713743892,14510971.259976128
3999653,119,8.240075597690664,1.809660926654084,220.84261352598728,1186437.013678131,5624380.293682328,12155788.448662702
3999655,121,13.442307592321209,0.904112115066689,223.1797580780986,1186437.013678131,4971583.351978578,11795917.26183685
3999712,178,12.207003229759067,1.8220047894569207,222.71489911571598,1186437.013678131,5075722.116066727,11667180.777592037
3999807,273,20.219326048134786,0.9761079735240162,226.0980150915949,1186437.013678131,4715513.035987928,12250193.95529104
3999896,362,21.039946539509895,2.0467256148688384,226.50193190409578,1186437.013678131,4657925.833255863,11825805.215256926
3999927,393,24.569238439912848,0.807713084436959,227.7705028458737,1186437.013678131,4548137.873054095,12111486.094246458
4000230,696,28.81913633366775,1.1311651777553675,229.08841934686268,1186437.013678131,4551304.858666201,12247608.982747685
4000381,847,33.084013250924755,1.1074884124808457,230.57309974404248,1186437.013678131,4578948.633379793,12023336.11191291
4000576,1042,35.96491066682144,1.9682217710731096,231.3962764450789,1186437.013678131,4610585.789975347,12232109.538397279
4000607,1073,37.40379827011873,0.860733358592264,231.82403065612522,1186437.013678131,4542083.574335777,12352326.305635167
4000813,1279,41.670997808521996,0.792727377505711,233.07790074026843,1186437.013678131,4818149.033560515,11924415.552884107
4000982,1448,45.64195386425093,0.7606948685732597,234.4331871997161,1186437.013678131,5051369.3205406675,12790142.241593275
4001209,1675,52.41318962052182,1.9233462452826997,238.09684207020936,1186437.013678131,4935601.719742407,12667465.39019149
4001231,1697,55.658647002747394,1.9960129569993372,240.66204661365543,1186437.013678131,4959901.969292394,12370819.32480391
4001309,1775,56.96342687498036,0.938058301102773,241.5913325649482,1186437.013678131,4977774.710450977,11751574.035784146
4001398,1864,58.135822946559664,1.77581560051462,242.47163025601097,1186437.013678131,4789081.111850085,11854642.23130813
4001729,2195,62.33016504187825,2.311768296497302,245.35029710085306,1186437.013678131,5036385.193702195,12240687.325889345
4001850,2316,64.55003067064413,0.6972724723631918,246.92635563723303,1186437.013678131,5142707.929188833,13264439.646932008
4002163,2629,71.91988414925434,0.8153616543102807,256.49890017176637,1186437.013678131,5141387.9913820345,14001203.83479778
4002221,2687,73.25985867316317,0.8687577200234965,260.8911429925341,1186437.013678131,5023825.804743993,12876689.419351412
4007859,8325,5.418557408884479,1.7346446556397699,427.89978031565613,1186437.013678131,4606302.743067094,12064305.193378879
4007887,8353,8.81450041118516,0.6928786680147695,426.3740563189973,1186437.013678131,4533684.653967824,12987887.024170699
4008026,8492,14.393195547562915,0.725681738005561,421.2110635539834,1186437.013678131,4161694.27191301,13334160.400125254
4008184,8650,16.68131321532563,1.4296932167942447,417.88375597578363,1186437.013678131,4035228.9448219207,11829750.794018848
4008394,8860,18.74077320389869,0.5854063843788447,414.9998451113471,1186437.013678131,3956584.275172907,11631294.097526805
4008396,8862,19.200020859757053,1.6844427317726165,414.24250117384423,1186437.013678131,3931109.869772511,11233393.78741417
4008541,9007,20.820856403633897,1.924584335340672,412.61808347882885,1186437.013678131,3778181.8284540744,11547899.410829905
4008646,9112,21.685541710286607,0.8255479879469002,412.0929916788226,1186437.013678131,3867767.9307942023,11968540.667319443
4008917,9383,27.90289350971738,1.9773213613381255,407.7656912182209,1186437.013678131,3800451.175985614,11512329.943635646
4008918,9384,27.093455435151295,0.8399364985855983,408.40241310997567,1186437.013678131,3892813.6698963027,11822869.291417064
4009644,10110,33.10503117564517,0.6503896934274848,404.0874005097946,1186437.013678131,4116135.8857387262,11890748.059345324
4009758,10224,36.58942006837164,0.7979530657431203,401.415498179148,1186437.013678131,4135480.469980142,12171827.813471494
4009874,10340,39.747445994637516,1.1648147595751688,398.4735520575854,1186437.013678131,4082699.2058954155,12515432.087382657
4010094,10560,42.369473352915406,1.118582031958738,395.0706933194906,1186437.013678131,4346091.823615847,12810045.156580586
4010344,10810,45.19249327767679,0.6840949928866228,389.26985518913017,1186437.013678131,4294597.545586852,13539340.8585639
4010461,10927,46.86865955375829,0.8232511391661165,385.2331165368888,1186437.013678131,4164541.8137686923,12000786.907095462
4010503,10969,47.496015784499036,0.8232511391661165,382.6979082613123,1186437.013678131,4207134.134485557,12274017.347926801
4010567,11033,75.06047184880957,1.2518834511045602,269.9748574443502,1186437.013678131,5307990.576460487,12859164.662188755
4010581,11047,74.41278861765329,1.6490884278427484,277.6767131139544,1186437.013678131,5061106.773418405,12750183.243304789
4010591,11057,74.30439869807826,0.7591507231524387,279.078245696894,1186437.013678131,5127105.126075614,13221792.063923156
4010794,11260,69.69430841487451,0.7414650345218813,290.3561390967003,1186437.013678131,4329204.332726153,12644593.164015433
4011021,11487,65.80152666216426,1.0178366302179405,293.93385942124684,1186437.013678131,4200072.457986391,12173603.95976251
4011503,11969,61.06169191330294,1.5649269019246252,298.84509384185037,1186437.013678131,4002071.922230553,11053776.093623443
4011685,12151,57.899413211162425,2.385318681741645,301.5896151907276,1186437.013678131,4033748.905499735,11268373.914268756
4011954,12420,57.97759175138373,0.7616223828714765,307.0460825594678,1186437.013678131,4157489.197549114,11680246.097669318
4012280,12746,55.42063290653634,1.4721952225136818,316.25047357923637,1186437.013678131,4218258.603494315,11643803.645109097
4012510,12976,52.03074258472468,2.453848114235007,322.84652732286406,1186437.013678131,4204115.737777303,11419601.12929806
4012555,13021,53.278942313667315,1.9585437824948078,320.3379664919693,1186437.013678131,4131000.882857088,11260795.759443143
4013136,13602,48.37445797500995,1.8518657195066726,330.0364811944918,1186437.013678131,4122878.438674589,11077648.549211143
4013140,13606,48.89125289278587,0.7632115966240668,329.0670809444928,1186437.013678131,4149240.268030842,11519160.569440989
4013240,13706,47.74987359262235,1.7890337592458592,332.7555645806071,1186437.013678131,4103517.258376509,10867414.516011583
4013241,13707,46.80952730136734,1.7080874216130757,337.2419924226892,1186437.013678131,4035807.6410926203,10950328.585613972
4013270,13736,48.54833174491273,1.7495139450298227,371.42898733156926,1186437.013678131,3861617.014551766,11286369.823775558
4013307,13773,47.03228939300945,0.7003796363632535,336.12550292417166,1186437.013678131,4109820.308171029,11528912.04053438
4013327,13793,48.61724909172766,0.7597132274586408,370.19482542406945,1186437.013678131,4090037.8735996997,12184401.713007893
4013328,13794,49.00787494253775,0.9367404341091194,366.0363426744151,1186437.013678131,3958321.3500293544,12343750.069503559
4013344,13810,45.97961374029981,1.9264588202989532,346.2671346056342,1186437.013678131,3939939.526782321,11116200.01765639
4013352,13818,49.01705231007508,1.0020191832651422,358.4381132233643,1186437.013678131,4019463.0973648657,11721031.006649468
4013354,13820,48.9688685349249,0.9367404341091194,362.8619047853176,1186437.013678131,4001335.405112663,11892057.174608208
4013356,13822,46.30817581489154,0.823765995061694,347.20960710561957,1186437.013678131,3889926.865549544,10924856.328571435
4013358,13824,45.69441247270688,1.8692313356038472,343.8701035084586,1186437.013678131,3938503.379956758,10777380.677581264
4013359,13825,45.88577942230482,0.766538510366588,343.01178038344636,1186437.013678131,4030659.001176291,11087208.645628091
4013360,13826,48.50894735379363,0.8193867961155392,353.90703754949163,1186437.013678131,3984716.872670716,11571977.5892104
4013361,13827,48.49211471784735,1.032188213897515,378.35081411178624,1186437.013678131,4145330.02797293,11928931.693131352
4016090,29,1.3376523749999474,2.0352558931695586,210.30743554390898,1190295.473536131,6179116.907166036,15338757.96930937
4016172,111,6.898146634340834,1.7811286155657362,219.6355357197686,1190295.473536131,5862457.345220177,12116412.196488652
4016174,113,4.3021189703604765,1.8041730629300603,215.18930625251676,1190295.473536131,5492640.66789088,14546509.511445262
4016180,119,8.240075597690664,1.809660926654084,220.84261352598728,1190295.473536131,5940086.3074947875,12161156.12900801
4016182,121,13.442307592321209,0.904112115066689,223.1797580780986,1190295.473536131,5185953.356310231,11786506.58282233
4016239,178,12.207003229759067,1.8220047894569207,222.71489911571598,1190295.473536131,5319849.405277785,11658020.670563955
4016334,273,20.219326048134786,0.9761079735240162,226.0980150915949,1190295.473536131,4910312.426214069,12227262.962928964
4016423,362,21.039946539509895,2.0467256148688384,226.50193190409578,1190295.473536131,4846399.768679695,11796448.907418225
4016454,393,24.569238439912848,0.807713084436959,227.7705028458737,1190295.473536131,4728919.242591431,12079616.36520572
4016757,696,28.81913633366775,1.1311651777553675,229.08841934686268,1190295.473536131,4730284.422742399,12217345.220381971
4016908,847,33.084013250924755,1.1074884124808457,230.57309974404248,1190295.473536131,4756952.098174565,11993843.15330277
4017103,1042,35.96491066682144,1.9682217710731096,231.3962764450789,1190295.473536131,4795610.077533402,12204506.887107503
4017134,1073,37.40379827011873,0.860733358592264,231.82403065612522,1190295.473536131,4721678.199863924,12329452.558913756
4017340,1279,41.670997808521996,0.792727377505711,233.07790074026843,1190295.473536131,5010416.690538874,11906231.766952435
4017509,1448,45.64195386425093,0.7606948685732597,234.4331871997161,1190295.473536131,5274359.435226645,12793605.309639787
4017736,1675,52.41318962052182,1.9233462452826997,238.09684207020936,1190295.473536131,5147284.543864713,12664129.4302522
4017758,1697,55.658647002747394,1.9960129569993372,240.66204661365543,1190295.473536131,5171677.306379291,12361631.222231373
4017836,1775,56.96342687498036,0.938058301102773,241.5913325649482,1190295.473536131,5184755.903280942,11740953.37553997
4017925,1864,58.135822946559664,1.77581560051462,242.47163025601097,1190295.473536131,5000938.068345556,11845999.12854907
4018256,2195,62.33016504187825,2.311768296497302,245.35029710085306,1190295.473536131,5258500.283122776,12239508.484660093
4018377,2316,64.55003067064413,0.6972724723631918,246.92635563723303,1190295.473536131,5370578.314215008,13286483.53727468
4018690,2629,71.91988414925434,0.8153616543102807,256.49890017176637,1190295.473536131,5381587.765350174,14036480.138935907
4018748,2687,73.25985867316317,0.8687577200234965,260.8911429925341,1190295.473536131,5257696.047617015,12901333.322068376
4024386,8325,5.418557408884479,1.7346446556397699,427.89978031565613,1190295.473536131,4897566.183765726,12148858.116308391
4024414,8353,8.81450041118516,0.6928786680147695,426.3740563189973,1190295.473536131,4851951.040232752,13081987.520264467
4024553,8492,14.393195547562915,0.725681738005561,421.2110635539834,1190295.473536131,4438688.377392324,13388092.091035213
4024711,8650,16.68131321532563,1.4296932167942447,417.88375597578363,1190295.473536131,4303881.852735347,11849212.75207748
4024921,8860,18.74077320389869,0.5854063843788447,414.9998451113471,1190295.473536131,4211861.097707597,11632193.01382064
4024923,8862,19.200020859757053,1.6844427317726165,414.24250117384423,1190295.473536131,4179197.6399188587,11225227.851794217
4025068,9007,20.820856403633897,1.924584335340672,412.61808347882885,1190295.473536131,4025412.0633658874,11541354.395271376
4025173,9112,21.685541710286607,0.8255479879469002,412.0929916788226,1190295.473536131,4107654.950180425,11965717.67669178
4025444,9383,27.90289350971738,1.9773213613381255,407.7656912182209,1190295.473536131,4025760.5989306066,11511745.969943168
4025445,9384,27.093455435151295,0.8399364985855983,408.40241310997567,1190295.473536131,4120670.625082134,11823346.177302945
4026171,10110,33.10503117564517,0.6503896934274848,404.0874005097946,1190295.473536131,4357962.590938927,11907436.233990444
4026285,10224,36.58942006837164,0.7979530657431203,401.415498179148,1190295.473536131,4379862.050483741,12191961.793836791
4026401,10340,39.747445994637516,1.1648147595751688,398.4735520575854,1190295.473536131,4308849.986276111,12542015.077933863
4026621,10560,42.369473352915406,1.118582031958738,395.0706933194906,1190295.473536131,4611753.225534883,12849448.227885665
4026871,10810,45.19249327767679,0.6840949928866228,389.26985518913017,1190295.473536131,4536343.472278473,13568231.550564738
4026988,10927,46.86865955375829,0.8232511391661165,385.2331165368888,1190295.473536131,4400357.4966546,12016910.224035142
4027030,10969,47.496015784499036,0.8232511391661165,382.6979082613123,1190295.473536131,4446621.680722525,12289230.150016848
4027094,11033,75.06047184880957,1.2518834511045602,269.9748574443502,1190295.473536131,5577042.343664726,12891786.936351178
4027108,11047,74.41278861765329,1.6490884278427484,277.6767131139544,1190295.473536131,5303032.28492517,12766325.20370629
4027118,11057,74.30439869807826,0.7591507231524387,279.078245696894,1190295.473536131,5368477.556246764,13247759.908754548
4027321,11260,69.69430841487451,0.7414650345218813,290.3561390967003,1190295.473536131,4517676.43560998,12634951.777591724
4027548,11487,65.80152666216426,1.0178366302179405,293.93385942124684,1190295.473536131,4385935.570333286,12138711.195418768
4028030,11969,61.06169191330294,1.5649269019246252,298.84509384185037,1190295.473536131,4195976.22877619,10999201.707185842
4028212,12151,57.899413211162425,2.385318681741645,301.5896151907276,1190295.473536131,4237141.413215477,11209666.408812061
4028481,12420,57.97759175138373,0.7616223828714765,307.0460825594678,1190295.473536131,4375655.821994511,11647472.744043877
4028807,12746,55.42063290653634,1.4721952225136818,316.25047357923637,1190295.473536131,4442358.217186662,11624624.83761465
4029037,12976,52.03074258472468,2.453848114235007,322.84652732286406,1190295.473536131,4440121.369513777,11394866.13865461
4029082,13021,53.278942313667315,1.9585437824948078,320.3379664919693,1190295.473536131,4359118.521691007,11236437.18927119
4029663,13602,48.37445797500995,1.8518657195066726,330.0364811944918,1190295.473536131,4377439.205333744,11047077.913030617
4029667,13606,48.89125289278587,0.7632115966240668,329.0670809444928,1190295.473536131,4399660.479737774,11495772.406087225
4029767,13706,47.74987359262235,1.7890337592458592,332.7555645806071,1190295.473536131,4359639.76873301,10835506.046561534
4029768,13707,46.80952730136734,1.7080874216130757,337.2419924226892,1190295.473536131,4302126.366148798,10924383.350677712
4029797,13736,48.54833174491273,1.7495139450298227,371.42898733156926,1190295.473536131,4081530.923557089,11276450.67699162
4029834,13773,47.03228939300945,0.7003796363632535,336.12550292417166,1190295.473536131,4374223.690914186,11506509.965012707
4029854,13793,48.61724909172766,0.7597132274586408,370.19482542406945,1190295.473536131,4322207.838359054,12184020.377525967
4029855,13794,49.00787494253775,0.9367404341091194,366.0363426744151,1190295.473536131,4185106.8997666454,12347920.803659134
4029871,13810,45.97961374029981,1.9264588202989532,346.2671346056342,1190295.473536131,4196231.961834794,11084293.909745513
4029879,13818,49.01705231007508,1.0020191832651422,358.4381132233643,1190295.473536131,4253853.692562923,11721362.975373082
4029881,13820,48.9688685349249,0.9367404341091194,362.8619047853176,1190295.473536131,4234911.981491205,11891933.97699128
4029883,13822,46.30817581489154,0.823765995061694,347.20960710561957,1190295.473536131,4135771.6441967734,10894474.273949143
4029885,13824,45.69441247270688,1.8692313356038472,343.8701035084586,1190295.473536131,4199908.888318863,10741694.247567898
4029886,13825,45.88577942230482,0.766538510366588,343.01178038344636,1190295.473536131,4294597.418494755,11052783.404441215
4029887,13826,48.50894735379363,0.8193867961155392,353.90703754949163,1190295.473536131,4217855.38713259,11563545.04485166
4029888,13827,48.49211471784735,1.032188213897515,378.35081411178624,1190295.473536131,4376551.008487624,11936916.614196436
4032617,29,1.3376523749999474,2.0352558931695586,210.30743554390898,1194539.779379931,6412583.171781971,15383871.748656057
4032699,111,6.898146634340834,1.7811286155657362,219.6355357197686,1194539.779379931,6196407.639811194,12125736.473232392
4032701,113,4.3021189703604765,1.8041730629300603,215.18930625251676,1194539.779379931,5761927.561281314,14584115.846166553
4032707,119,8.240075597690664,1.809660926654084,220.84261352598728,1194539.779379931,6282225.075100496,12165008.022499833
4032709,121,13.442307592321209,0.904112115066689,223.1797580780986,1194539.779379931,5419858.258106902,11774546.615450133
4032766,178,12.207003229759067,1.8220047894569207,222.71489911571598,1194539.779379931,5585393.263791796,11646304.425765092
4032861,273,20.219326048134786,0.9761079735240162,226.0980150915949,1194539.779379931,5122855.9205891695,12200815.97231724
4032950,362,21.039946539509895,2.0467256148688384,226.50193190409578,1194539.779379931,5052140.759564899,11762988.2069954
4032981,393,24.569238439912848,0.807713084436959,227.7705028458737,1194539.779379931,4926384.600485061,12043471.622467767
4033284,696,28.81913633366775,1.1311651777553675,229.08841934686268,1194539.779379931,4925736.87622097,12182988.98261207
4033435,847,33.084013250924755,1.1074884124808457,230.57309974404248,1194539.779379931,4951364.938995715,11960297.678813512
4033630,1042,35.96491066682144,1.9682217710731096,231.3962764450789,1194539.779379931,4997482.723486728,12172997.525633112
4033661,1073,37.40379827011873,0.860733358592264,231.82403065612522,1194539.779379931,4917804.161308565,12303151.601664819
4033867,1279,41.670997808521996,0.792727377505711,233.07790074026843,1194539.779379931,5220332.4302412495,11884941.01431808
4034036,1448,45.64195386425093,0.7606948685732597,234.4331871997161,1194539.779379931,5517414.392815523,12795959.67583171
4034263,1675,52.41318962052182,1.9233462452826997,238.09684207020936,1194539.779379931,5378102.227535388,12658991.591465108
4034285,1697,55.658647002747394,1.9960129569993372,240.66204661365543,1194539.779379931,5402543.228716859,12350067.327832486
4034363,1775,56.96342687498036,0.938058301102773,241.5913325649482,1194539.779379931,5410580.933118255,11727784.29532719
4034452,1864,58.135822946559664,1.77581560051462,242.47163025601097,1194539.779379931,5231911.222058566,11834990.821914112
4034783,2195,62.33016504187825,2.311768296497302,245.35029710085306,1194539.779379931,5500678.285312852,12236515.715584861
4034904,2316,64.55003067064413,0.6972724723631918,246.92635563723303,1194539.779379931,5618983.381166985,13308913.61773546
4035217,2629,71.91988414925434,0.8153616543102807,256.49890017176637,1194539.779379931,5643768.652885608,14073268.550736116
4035275,2687,73.25985867316317,0.8687577200234965,260.8911429925341,1194539.779379931,5513045.129551834,12926457.658538166
4040913,8325,5.418557408884479,1.7346446556397699,427.89978031565613,1194539.779379931,5216938.155914241,12240470.536677457
4040941,8353,8.81450041118516,0.6928786680147695,426.3740563189973,1194539.779379931,5200846.699748997,13184034.793751976
4041080,8492,14.393195547562915,0.725681738005561,421.2110635539834,1194539.779379931,4742398.410190004,13446240.21027548
4041238,8650,16.68131321532563,1.4296932167942447,417.88375597578363,1194539.779379931,4597867.125378732,11869539.407869257
4041448,8860,18.74077320389869,0.5854063843788447,414.9998451113471,1194539.779379931,4491516.814771803,11632181.346098108
4041450,8862,19.200020859757053,1.6844427317726165,414.24250117384423,1194539.779379931,4451012.254516955,11215271.373611894
4041595,9007,20.820856403633897,1.924584335340672,412.61808347882885,1194539.779379931,4295771.948744375,11533199.27548719
4041700,9112,21.685541710286607,0.8255479879469002,412.0929916788226,1194539.779379931,4370150.013438389,11961642.30996669
4041971,9383,27.90289350971738,1.9773213613381255,407.7656912182209,1194539.779379931,4272312.4856629055,11510166.636769243
4041972,9384,27.093455435151295,0.8399364985855983,408.40241310997567,1194539.779379931,4370033.139679326,11822944.758006737
4042698,10110,33.10503117564517,0.6503896934274848,404.0874005097946,1194539.779379931,4622647.636374114,11924749.981093874
4042812,10224,36.58942006837164,0.7979530657431203,401.415498179148,1194539.779379931,4647286.937096632,12213062.042041924
4042928,10340,39.747445994637516,1.1648147595751688,398.4735520575854,1194539.779379931,4556525.8934477065,12570199.153841889
4043148,10560,42.369473352915406,1.118582031958738,395.0706933194906,1194539.779379931,4902253.738982159,12891665.536035111
4043398,10810,45.19249327767679,0.6840949928866228,389.26985518913017,1194539.779379931,4801524.357320948,13598998.662531437
4043515,10927,46.86865955375829,0.8232511391661165,385.2331165368888,1194539.779379931,4658377.637196387,12033631.247448971
4043557,10969,47.496015784499036,0.8232511391661165,382.6979082613123,1194539.779379931,4708924.482983362,12305089.467421379
4043621,11033,75.06047184880957,1.2518834511045602,269.9748574443502,1194539.779379931,5870032.525504894,12925813.205440614
4043635,11047,74.41278861765329,1.6490884278427484,277.6767131139544,1194539.779379931,5566751.6172571,12782348.639336089
4043645,11057,74.30439869807826,0.7591507231524387,279.078245696894,1194539.779379931,5631902.3787371125,13274624.907463716
4043848,11260,69.69430841487451,0.7414650345218813,290.3561390967003,1194539.779379931,4723843.415353181,12623178.580146385
4044075,11487,65.80152666216426,1.0178366302179405,293.93385942124684,1194539.779379931,4589050.631634463,12099447.46928745
4044557,11969,61.06169191330294,1.5649269019246252,298.84509384185037,1194539.779379931,4407600.974645143,10938347.390613472
4044739,12151,57.899413211162425,2.385318681741645,301.5896151907276,1194539.779379931,4459213.553743874,11144253.704707744
4045008,12420,57.97759175138373,0.7616223828714765,307.0460825594678,1194539.779379931,4613595.9464202905,11610415.459760707
4045334,12746,55.42063290653634,1.4721952225136818,316.25047357923637,1194539.779379931,4686939.1592187565,11602392.222848441
4045564,12976,52.03074258472468,2.453848114235007,322.84652732286406,1194539.779379931,4697607.952878798,11366527.14031857
4045609,13021,53.278942313667315,1.9585437824948078,320.3379664919693,1194539.779379931,4607997.23581392,11208504.163440384
4046190,13602,48.37445797500995,1.8518657195066726,330.0364811944918,1194539.779379931,4654896.187114143,11012266.208994273
4046194,13606,48.89125289278587,0.7632115966240668,329.0670809444928,1194539.779379931,4672817.443330435,11468836.141493205
4046294,13706,47.74987359262235,1.7890337592458592,332.7555645806071,1194539.779379931,4638863.285750141,10799217.165895093
4046295,13707,46.80952730136734,1.7080874216130757,337.2419924226892,1194539.779379931,4592234.633172164,10894594.31535552
4046324,13736,48.54833174491273,1.7495139450298227,371.42898733156926,1194539.779379931,4321967.675112931,11264505.649910327
4046361,13773,47.03228939300945,0.7003796363632535,336.12550292417166,1194539.779379931,4662466.338035606,11480611.542586593
4046381,13793,48.61724909172766,0.7597132274586408,370.19482542406945,1194539.779379931,4576190.405242193,12182603.150250765
4046382,13794,49.00787494253775,0.9367404341091194,366.0363426744151,1194539.779379931,4432976.311046075,12351501.04882298
4046398,13810,45.97961374029981,1.9264588202989532,346.2671346056342,1194539.779379931,4475595.875613582,11048079.516456947
4046406,13818,49.01705231007508,1.0020191832651422,358.4381132233643,1194539.779379931,4509906.859282865,11720622.400039937
4046408,13820,48.9688685349249,0.9367404341091194,362.8619047853176,1194539.779379931,4490238.09514921,11890743.180332553
4046410,13822,46.30817581489154,0.823765995061694,347.20960710561957,1194539.779379931,4404022.615791277,10859923.705436451
4046412,13824,45.69441247270688,1.8692313356038472,343.8701035084586,1194539.779379931,4484836.561285978,10701290.423347088
